Format=7,XI-011844,,,Right Foot,,,,,,,,,,,XI-011908,,,TRIGGER,,,,,,,,,,,XI-011987,,,Lumbar,,,,,,,,,,,XI-012007,,,Left Foot,,,,,,,,,,
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z
1668006815587890,-5.904319,-0.187177,7.890082,0.000714,-0.063731,0.000000,-3.157671,12.150505,-30.042453,,0.211142,0.283567,0.086944,-0.931370,-0.425266,-0.122379,8.359507,0.159686,-0.155084,0.250563,-5.538784,-14.446713,-36.852160,,0.126050,0.030043,0.039798,0.990769,-9.779012,0.948373,1.964695,-0.311549,0.171429,-0.260494,33.440668,-7.710223,-2.587976,,0.626587,-0.291916,0.540488,0.479630,-7.871962,-1.775294,-3.174316,-0.988429,1.574549,-1.514681,22.494724,24.998469,-25.215101,,0.146645,0.506935,0.281156,-0.801539
1668006815595703,-5.883919,-0.166877,7.910382,0.002844,-0.070141,0.000716,-3.218671,12.121905,-29.985453,,0.211160,0.283312,0.086871,-0.931450,-0.428966,-0.043179,8.497707,0.118176,-0.062374,0.190863,-5.381784,-14.600013,-36.841960,,0.125350,0.030385,0.040259,0.990829,-9.880112,0.898773,1.850995,-0.308309,0.122569,-0.316474,33.415268,-7.531023,-2.587976,,0.626535,-0.293688,0.539872,0.479310,-10.029962,-4.024894,-2.587416,-1.541669,2.308919,-1.925561,22.863024,25.742569,-23.802401,,0.141210,0.511087,0.291145,-0.796294
1668006815603515,-5.851419,-0.235977,7.873782,0.000000,-0.077611,0.001066,-3.247171,12.178905,-30.013953,,0.211186,0.283027,0.086802,-0.931537,-0.528266,0.070621,8.666307,0.086396,0.030786,0.148703,-5.296384,-14.613913,-36.857760,,0.124802,0.030344,0.040646,0.990884,-9.793612,0.809373,1.810695,-0.310149,0.064509,-0.372334,33.395468,-7.290523,-2.653576,,0.626706,-0.295473,0.539045,0.478921,-13.034662,-6.122994,-1.313016,-1.808209,2.780249,-2.134251,23.324124,26.592069,-22.266601,,0.135096,0.516210,0.302582,-0.789760
1668006815611328,-5.835119,-0.150577,7.816782,-0.005696,-0.091501,0.005336,-3.247171,12.150505,-30.042453,,0.211238,0.282688,0.086738,-0.931634,-0.711066,0.202921,8.882107,0.074246,0.071486,0.140423,-5.212884,-14.715313,-36.937660,,0.124280,0.030138,0.041008,0.990941,-9.585712,0.633673,1.732895,-0.321939,0.036969,-0.419294,33.342068,-7.144923,-2.743076,,0.627005,-0.297333,0.538072,0.478472,-14.566662,-7.215194,-0.106416,-1.734689,2.910739,-2.162831,23.836924,27.434469,-20.861901,,0.128559,0.521614,0.313852,-0.782872
1668006815619140,-5.827019,-0.158677,7.889982,-0.016016,-0.110011,0.007476,-3.247171,12.121905,-30.042453,,0.211315,0.282274,0.086693,-0.931746,-0.941366,0.317121,9.069507,0.070876,0.088286,0.150383,-5.123784,-14.898313,-36.913560,,0.123719,0.029867,0.041363,0.991004,-9.345612,0.438573,1.623095,-0.339049,0.052479,-0.445144,33.379568,-6.993923,-2.713676,,0.627297,-0.299317,0.537072,0.477976,-14.408662,-7.057494,0.876484,-1.426199,2.884809,-2.021741,24.344724,28.204169,-19.630901,,0.121826,0.527140,0.323806,-0.776165
1668006815626953,-5.822919,-0.260377,7.951082,-0.018876,-0.116431,0.008896,-3.304071,12.121905,-30.107453,,0.211403,0.281835,0.086652,-0.931863,-1.094066,0.396321,9.206107,0.065206,0.091856,0.162653,-4.966684,-15.037813,-36.855860,,0.123109,0.029581,0.041697,0.991075,-9.158812,0.214473,1.521395,-0.350749,0.080609,-0.452914,33.362468,-6.687823,-2.685676,,0.627527,-0.301397,0.536107,0.477450,-13.466862,-5.570594,1.424884,-1.084029,2.886089,-1.744121,24.913024,28.863369,-18.500401,,0.115204,0.533075,0.332085,-0.769596
1668006815634765,-5.871719,-0.260477,7.869782,-0.015316,-0.115001,0.015306,-3.275671,12.178905,-30.074953,,0.211510,0.281406,0.086592,-0.931974,-1.208266,0.500221,9.289507,0.051696,0.091166,0.179863,-4.895184,-14.994013,-36.941260,,0.122435,0.029295,0.041976,0.991155,-9.082112,0.052273,1.456495,-0.354989,0.094029,-0.445354,33.346568,-6.452823,-2.685676,,0.627706,-0.303495,0.535173,0.476933,-13.146962,-3.864694,1.620884,-0.873689,2.986929,-1.408131,25.584424,29.483869,-17.411301,,0.109005,0.539745,0.339019,-0.762798
1668006815642578,-5.839219,-0.203477,7.816782,-0.012466,-0.123541,0.024566,-3.304071,12.150505,-30.107453,,0.211650,0.280952,0.086504,-0.932087,-1.261666,0.561521,9.350907,0.036346,0.085156,0.211473,-4.895184,-15.137213,-37.012860,,0.121641,0.029029,0.042189,0.991252,-9.102912,-0.020627,1.473295,-0.354259,0.086089,-0.424644,33.358868,-6.273723,-2.742976,,0.627861,-0.305531,0.534242,0.476473,-13.186762,-2.870194,1.788684,-0.812399,3.102689,-1.095331,26.217124,30.011569,-16.441401,,0.103437,0.547104,0.345103,-0.755567
1668006815650390,-5.786319,-0.183077,7.812782,-0.020286,-0.139561,0.029906,-3.332671,12.056905,-30.075053,,0.211823,0.280435,0.086426,-0.932211,-1.200866,0.567521,9.344907,0.031146,0.070036,0.258103,-4.881284,-15.153013,-37.012860,,0.120669,0.028827,0.042369,0.991369,-9.094312,-0.061227,1.513895,-0.357859,0.049619,-0.392904,33.313668,-6.033223,-2.836676,,0.628024,-0.307441,0.533251,0.476139,-13.081862,-2.670494,2.096084,-0.831339,3.169489,-0.843081,26.824824,30.414969,-15.535901,,0.098547,0.554895,0.350674,-0.747936
1668006815658203,-5.765919,-0.061077,7.845282,-0.032396,-0.152381,0.032396,-3.332671,12.089405,-30.042453,,0.212023,0.279861,0.086378,-0.932342,-1.064966,0.590221,9.300407,0.033256,0.054706,0.306403,-4.797784,-15.264613,-37.026760,,0.119512,0.028693,0.042545,0.991505,-9.065912,-0.073227,1.550495,-0.366419,-0.000251,-0.356934,33.355168,-5.822023,-2.868776,,0.628211,-0.309203,0.532162,0.475969,-12.986362,-2.962294,2.488684,-0.852159,3.190579,-0.640401,27.411324,30.703169,-14.644101,,0.094249,0.562920,0.355816,-0.740023
1668006815666015,-5.835119,-0.195177,7.902182,-0.043436,-0.163061,0.033826,-3.332671,12.121905,-30.042453,,0.212244,0.279240,0.086360,-0.932480,-0.855466,0.547321,9.211007,0.039866,0.043826,0.341033,-4.736484,-15.417913,-37.098260,,0.118223,0.028610,0.042737,0.991654,-9.008712,-0.056827,1.619895,-0.373879,-0.050801,-0.319184,33.329868,-5.638923,-2.926076,,0.628422,-0.310810,0.530979,0.475967,-12.998162,-3.528194,2.957584,-0.828879,3.163629,-0.479841,27.921324,30.916069,-13.785401,,0.090385,0.571001,0.360472,-0.732017
1668006815673828,-5.757919,-0.406877,8.150382,-0.040596,-0.164491,0.037026,-3.397671,12.121905,-30.107453,,0.212474,0.278617,0.086326,-0.932617,-0.635766,0.535121,9.105007,0.040786,0.037756,0.354423,-4.736484,-15.431813,-37.114160,,0.116882,0.028553,0.042929,0.991806,-8.927212,-0.007827,1.705395,-0.373839,-0.088101,-0.285034,33.367368,-5.464023,-2.954176,,0.628643,-0.312275,0.529743,0.476092,-12.962562,-4.010594,3.358384,-0.726239,3.069059,-0.341421,28.415124,31.064669,-12.881401,,0.086806,0.578950,0.364437,-0.724201
1668006815681640,-5.896019,-0.431377,8.109882,-0.011766,-0.125711,0.047706,-3.487171,12.178905,-30.131953,,0.212698,0.278163,0.086208,-0.932713,-0.423966,0.528921,9.019607,0.035796,0.035746,0.357163,-4.708684,-15.519213,-37.180060,,0.115531,0.028502,0.043099,0.991959,-8.850012,0.044973,1.766195,-0.371349,-0.100421,-0.255864,33.342068,-5.284923,-3.019776,,0.628836,-0.313650,0.528516,0.476298,-12.704062,-4.102094,3.695284,-0.540569,2.897089,-0.194071,28.796024,31.160869,-12.121901,,0.083456,0.586601,0.367436,-0.716886
1668006815689453,-5.847419,-0.211777,7.877982,0.019574,-0.092581,0.059456,-3.426271,12.150505,-30.079053,,0.212920,0.277860,0.085991,-0.932773,-0.256966,0.555321,8.944107,0.033636,0.047266,0.344573,-4.581484,-15.628813,-37.114160,,0.114226,0.028404,0.043268,0.992105,-8.768512,0.110273,1.815095,-0.370649,-0.083541,-0.233114,33.322168,-5.101823,-3.109276,,0.628951,-0.315006,0.527357,0.476535,-12.401162,-3.917094,4.015184,-0.315459,2.668659,-0.023491,29.167124,31.155369,-11.486501,,0.080385,0.593860,0.369297,-0.710273
1668006815697265,-5.676519,0.020223,7.865582,0.023144,-0.091851,0.057326,-3.381471,12.178905,-30.119653,,0.213130,0.277561,0.085763,-0.932834,-0.130266,0.593921,8.919607,0.036836,0.069496,0.320753,-4.649384,-15.772013,-37.193960,,0.113010,0.028216,0.043462,0.992241,-8.707712,0.175273,1.814695,-0.373519,-0.033881,-0.221424,33.326168,-4.984223,-3.137276,,0.628935,-0.316437,0.526328,0.476745,-11.936462,-3.423294,4.276784,-0.088319,2.389229,0.174889,29.506824,31.151369,-10.956801,,0.077732,0.600641,0.369945,-0.704506
1668006815705078,-5.505619,0.012223,7.987682,0.011044,-0.097911,0.044516,-3.381471,12.150505,-30.152253,,0.213308,0.277226,0.085588,-0.932909,-0.111866,0.648721,8.893207,0.041256,0.094636,0.290123,-4.577784,-15.787813,-37.199660,,0.115167,0.028071,0.043596,0.991991,-8.683512,0.203473,1.790295,-0.389269,0.028439,-0.219684,33.277068,-4.833223,-3.137276,,0.628767,-0.318019,0.525423,0.476913,-11.148262,-2.498894,4.491484,0.092271,2.069919,0.371539,29.777824,30.915269,-10.487401,,0.075653,0.606837,0.369511,-0.699634
1668006815712890,-5.355019,-0.048777,8.138182,0.002144,-0.092221,0.033826,-3.389571,12.121905,-30.209253,,0.213455,0.276900,0.085462,-0.932984,-0.118066,0.734121,8.862607,0.051766,0.109646,0.261983,-4.563884,-15.883513,-37.295260,,0.130956,0.028464,0.043396,0.990028,-8.736812,0.232073,1.749495,-0.402739,0.089299,-0.225774,33.318568,-4.658323,-3.202876,,0.628466,-0.319758,0.524634,0.477016,-10.540662,-1.436694,4.701784,0.166671,1.742219,0.518769,30.039024,30.561269,-10.116401,,0.074268,0.612336,0.368408,-0.695561
1668006815720703,-5.448519,-0.085477,8.061082,-0.002846,-0.079401,0.026706,-3.450571,12.121905,-30.237753,,0.213577,0.276615,0.085373,-0.933049,-0.095666,0.817621,8.868507,0.060856,0.118086,0.238453,-4.478484,-15.970913,-37.366860,,0.130131,0.028094,0.043719,0.990134,-8.814112,0.211373,1.651495,-0.407329,0.145539,-0.235754,33.293268,-4.536623,-3.234976,,0.628059,-0.321632,0.523959,0.477033,-10.420062,-0.735594,4.845884,0.125911,1.397779,0.580849,30.268924,30.241069,-9.888001,,0.073642,0.616951,0.367152,-0.692205
1668006815728515,-5.420119,-0.048877,8.044682,-0.006406,-0.070501,0.023146,-3.479071,12.121905,-30.237753,,0.213687,0.276358,0.085307,-0.933106,-0.087466,0.886821,8.913107,0.067096,0.149026,0.220643,-4.406884,-16.052713,-37.366860,,0.129409,0.027606,0.044081,0.990226,-8.895512,0.203473,1.521195,-0.401579,0.187819,-0.243574,33.273368,-4.324123,-3.169376,,0.627585,-0.323586,0.523387,0.476964,-10.352762,-0.852394,5.059984,0.051681,0.989429,0.569009,30.405924,30.006469,-9.815401,,0.073746,0.620407,0.365999,-0.689711
1668006815736328,-5.330619,-0.073177,8.125982,-0.011036,-0.057691,0.019586,-3.479071,12.121905,-30.180853,,0.213784,0.276143,0.085273,-0.933150,-0.097666,0.931721,9.002507,0.071916,0.182056,0.206003,-4.394984,-16.066613,-37.396660,,0.128735,0.026990,0.044481,0.990313,-8.931812,0.158373,1.395095,-0.399849,0.219109,-0.250694,33.277368,-4.178623,-3.137276,,0.627060,-0.325607,0.522883,0.476832,-10.016562,-1.404694,5.447884,0.024511,0.504029,0.538859,30.525224,29.716769,-9.695201,,0.074527,0.622497,0.364848,-0.688353
1668006815744140,-5.375319,0.024323,8.089482,-0.014236,-0.035971,0.016026,-3.470971,12.178905,-30.152253,,0.213865,0.276003,0.085273,-0.933173,-0.097666,0.952221,9.114307,0.074566,0.197376,0.199743,-4.319784,-16.167913,-37.534060,,0.128047,0.026314,0.044901,0.990401,-8.944012,0.142473,1.215595,-0.401269,0.240779,-0.261764,33.285568,-4.027523,-3.079876,,0.626506,-0.327693,0.522414,0.476646,-9.240462,-1.747594,5.780784,0.080351,-0.022491,0.524659,30.623524,29.376469,-9.680501,,0.075883,0.623163,0.363425,-0.688355
1668006815751953,-5.456719,0.061023,8.097582,-0.022066,-0.019941,0.011396,-3.466871,12.207405,-30.152253,,0.213933,0.275913,0.085319,-0.933180,-0.097666,0.954121,9.232507,0.080956,0.207046,0.201303,-4.234284,-16.337213,-37.482060,,0.127391,0.025606,0.045349,0.990484,-8.964412,0.162873,1.065495,-0.398749,0.238849,-0.275294,33.297768,-3.844423,-2.994476,,0.625980,-0.329795,0.521924,0.476422,-7.978362,-1.785194,5.845284,0.203131,-0.532881,0.536759,30.645224,29.089369,-9.743401,,0.077696,0.622506,0.361490,-0.689764
1668006815759765,-5.692519,0.048823,8.004082,-0.031326,-0.014601,0.003916,-3.531971,12.207405,-30.209253,,0.213981,0.275833,0.085412,-0.933184,-0.099666,0.966321,9.318207,0.092526,0.204416,0.210913,-4.176584,-16.417013,-37.635460,,0.126648,0.024913,0.045841,0.990574,-8.956012,0.129873,1.008995,-0.400939,0.212039,-0.287024,33.244368,-3.661323,-2.966376,,0.625525,-0.331875,0.521348,0.476207,-6.764262,-1.575794,5.703984,0.329221,-0.981021,0.572979,30.645824,28.664269,-9.940801,,0.079933,0.620723,0.358984,-0.692420
1668006815767578,-5.782219,0.032523,7.857582,-0.039876,-0.028121,-0.002494,-3.499471,12.207405,-30.180853,,0.214019,0.275694,0.085531,-0.933206,-0.109866,0.974621,9.338707,0.102866,0.190436,0.220013,-4.222384,-16.436513,-37.633460,,0.125879,0.024281,0.046365,0.990664,-8.931612,0.101673,1.033795,-0.408429,0.168529,-0.293404,33.224568,-3.420823,-2.966376,,0.625158,-0.333903,0.520640,0.476045,-5.801262,-1.294794,5.510984,0.437601,-1.369841,0.633369,30.569824,28.336769,-10.231001,,0.082612,0.617988,0.355905,-0.696130
1668006815775390,-5.627719,0.146423,7.918482,-0.049126,-0.051611,-0.006404,-3.531971,12.207405,-30.152253,,0.214061,0.275460,0.085669,-0.933252,-0.107866,0.964421,9.344607,0.111056,0.160336,0.226943,-4.089484,-16.589813,-37.623260,,0.125130,0.023773,0.046904,0.990745,-8.874412,0.056673,1.107195,-0.416979,0.131229,-0.293374,33.171168,-3.209623,-2.966376,,0.624852,-0.335882,0.519824,0.475948,-5.046562,-1.026494,5.320784,0.518491,-1.707721,0.701769,30.545424,28.024669,-10.679401,,0.085749,0.614427,0.352315,-0.700714
1668006815783203,-5.643819,0.053023,8.003982,-0.059456,-0.062661,-0.013174,-3.556471,12.207405,-30.030253,,0.214094,0.275176,0.085842,-0.933313,-0.091666,0.958421,9.393107,0.117646,0.138686,0.236383,-4.089484,-16.605713,-37.639060,,0.124339,0.023354,0.047457,0.990829,-8.825812,-0.004327,1.151695,-0.428389,0.114959,-0.292674,33.208668,-3.149523,-2.966376,,0.624559,-0.337855,0.518944,0.475894,-4.268362,-0.779394,5.071984,0.569401,-2.009721,0.751439,30.482324,27.646169,-11.289801,,0.089309,0.610086,0.348340,-0.706030
1668006815791015,-5.729319,-0.056977,8.020282,-0.063016,-0.064801,-0.018154,-3.503571,12.150505,-30.091153,,0.214112,0.274878,0.086032,-0.933379,-0.063066,0.927721,9.497007,0.126506,0.139176,0.244233,-4.091484,-16.715313,-37.734760,,0.123524,0.022938,0.048044,0.990912,-8.846512,-0.073627,1.167895,-0.442639,0.117179,-0.288364,33.248968,-2.969123,-2.966376,,0.624232,-0.339857,0.518047,0.475875,-3.127862,-0.654594,4.803184,0.611681,-2.267321,0.778609,30.432824,27.233869,-11.900101,,0.093185,0.605037,0.344063,-0.711947
1668006815798828,-5.782219,-0.032577,8.003982,-0.064446,-0.068001,-0.019224,-3.592971,12.243905,-30.144153,,0.214129,0.274568,0.086225,-0.933448,-0.073266,0.925821,9.564307,0.143576,0.145126,0.247983,-4.101684,-16.874313,-37.792460,,0.122693,0.022509,0.048700,0.990993,-8.911812,-0.171427,1.196495,-0.459029,0.118199,-0.281954,33.252968,-2.823523,-2.966376,,0.623866,-0.341886,0.517129,0.475902,-1.655362,-0.494194,4.605184,0.648921,-2.450771,0.799119,30.382524,26.803869,-12.544401,,0.097268,0.599458,0.339530,-0.718268
1668006815806640,-5.887919,-0.020377,7.898282,-0.068006,-0.073701,-0.021364,-3.593071,12.183105,-30.083153,,0.214145,0.274233,0.086429,-0.933525,-0.073266,0.911621,9.601007,0.165486,0.136426,0.249743,-4.101684,-16.969913,-37.734760,,0.121856,0.022124,0.049436,0.991069,-8.968612,-0.232127,1.224895,-0.458909,0.103869,-0.276984,33.318568,-2.672523,-2.966376,,0.623517,-0.343876,0.516179,0.475957,-0.415962,-0.220594,4.434484,0.658881,-2.520421,0.818349,30.201524,26.425469,-13.240201,,0.101463,0.593647,0.334858,-0.724678
1668006815814453,-5.973419,-0.195177,7.849382,-0.072276,-0.084381,-0.023854,-3.621471,12.178905,-30.054653,,0.214159,0.273855,0.086642,-0.933613,-0.075266,0.895121,9.627707,0.184016,0.124426,0.255263,-4.103684,-17.055413,-37.820160,,0.121001,0.021796,0.050237,0.991140,-8.968212,-0.317927,1.224795,-0.453229,0.090749,-0.275584,33.301468,-2.489423,-2.908976,,0.623195,-0.345824,0.515208,0.476019,0.337838,-0.107094,4.231784,0.634831,-2.486061,0.833339,30.084324,26.046969,-13.863401,,0.105700,0.587878,0.330193,-0.730890
1668006815822265,-5.749919,-0.248277,7.979482,-0.069436,-0.097191,-0.021014,-3.649971,12.272505,-30.054653,,0.214185,0.273433,0.086831,-0.933713,-0.085466,0.917521,9.599307,0.198446,0.126246,0.259593,-4.100084,-17.142813,-37.891760,,0.120128,0.021469,0.051095,0.991210,-8.919212,-0.395027,1.187995,-0.451829,0.085439,-0.275584,33.219968,-2.306323,-2.938276,,0.622883,-0.347756,0.514224,0.476084,0.615238,-0.274894,4.075184,0.597001,-2.405761,0.831299,30.003524,25.702469,-14.453501,,0.109902,0.582259,0.325637,-0.736789
1668006815830078,-5.578819,-0.150577,8.069082,-0.064446,-0.095071,-0.016384,-3.649971,12.305105,-30.054653,,0.214222,0.273025,0.086999,-0.933808,-0.085466,0.921821,9.560407,0.210716,0.118816,0.255433,-4.044284,-17.252413,-37.877860,,0.119274,0.021176,0.051997,0.991272,-8.817212,-0.480627,1.163695,-0.458999,0.075779,-0.277014,33.257468,-2.188823,-2.966376,,0.622579,-0.349690,0.513198,0.476171,0.525738,-0.592094,4.045284,0.575311,-2.330051,0.800009,29.865224,25.380469,-15.084101,,0.113956,0.576749,0.321211,-0.742427
1668006815837890,-5.538119,-0.134277,8.130082,-0.060886,-0.083321,-0.019934,-3.706971,12.305105,-30.111553,,0.214238,0.272661,0.087167,-0.933895,-0.081466,0.895121,9.562707,0.225326,0.104126,0.264123,-4.126084,-17.411413,-37.806360,,0.118384,0.020948,0.052948,0.991333,-8.703312,-0.635627,1.151495,-0.475419,0.071569,-0.279874,33.232168,-2.037723,-2.909076,,0.622264,-0.351659,0.512126,0.476287,0.005738,-0.892794,4.162084,0.581021,-2.284841,0.736879,29.673924,25.009469,-15.635501,,0.117746,0.571242,0.316898,-0.747927
1668006815845703,-5.578719,-0.244077,8.146382,-0.059106,-0.068371,-0.023854,-3.792371,12.305105,-30.140053,,0.214232,0.272352,0.087345,-0.933970,-0.063066,0.911621,9.509907,0.239356,0.108206,0.276473,-4.112184,-17.507113,-37.820160,,0.117446,0.020713,0.053955,0.991396,-8.593512,-0.720427,1.139295,-0.481739,0.090219,-0.283074,33.204168,-1.920223,-2.815376,,0.621905,-0.353684,0.511080,0.476381,-0.808362,-1.122194,4.335484,0.602541,-2.302871,0.636219,29.574324,24.664869,-16.245901,,0.121205,0.565514,0.312706,-0.753471
1668006815853515,-5.717019,-0.244177,8.012182,-0.055906,-0.055191,-0.021724,-3.763971,12.362005,-30.140053,,0.214227,0.272094,0.087520,-0.934030,-0.075266,0.899021,9.424707,0.260516,0.111896,0.275063,-4.042584,-17.608413,-37.891760,,0.116502,0.020473,0.055045,0.991452,-8.532812,-0.748827,1.045095,-0.477429,0.130899,-0.286274,33.269668,-1.769223,-2.848876,,0.621473,-0.355778,0.510134,0.476399,-1.363162,-1.317994,4.499084,0.636261,-2.412181,0.493199,29.340324,24.449369,-16.861101,,0.124289,0.559253,0.308648,-0.759293
1668006815861328,-5.741619,-0.130277,7.873782,-0.053766,-0.055541,-0.021004,-3.735471,12.390505,-30.140053,,0.214222,0.271837,0.087686,-0.934090,-0.083466,0.941921,9.276307,0.284416,0.090876,0.273943,-4.068684,-17.775613,-37.905660,,0.115563,0.020326,0.056218,0.991499,-8.496212,-0.781427,0.951795,-0.472459,0.161399,-0.284464,33.252568,-1.586123,-2.815376,,0.620980,-0.357911,0.509271,0.476367,-1.814862,-1.386794,4.626384,0.673671,-2.587401,0.322799,28.979624,24.346869,-17.517501,,0.126984,0.552227,0.304731,-0.765545
1668006815869140,-5.635819,-0.142377,7.950982,-0.055546,-0.064081,-0.025634,-3.792371,12.390505,-30.083153,,0.214205,0.271546,0.087856,-0.934163,-0.073266,0.952221,9.121507,0.297816,0.073206,0.284423,-4.152484,-17.890813,-37.977260,,0.114599,0.020256,0.057434,0.991543,-8.516912,-0.809827,0.952395,-0.468189,0.165899,-0.280194,33.351468,-1.411223,-2.725876,,0.620473,-0.360032,0.508430,0.476328,-1.942262,-1.485894,4.624484,0.712931,-2.792881,0.143549,28.510924,24.164369,-18.254601,,0.129288,0.544329,0.300943,-0.772285
1668006815876953,-5.558419,-0.211577,8.081282,-0.055186,-0.060891,-0.027064,-3.820871,12.390505,-30.176653,,0.214181,0.271267,0.088029,-0.934233,-0.073266,0.952221,8.983307,0.303326,0.066026,0.297813,-4.162684,-18.129613,-37.961360,,0.113583,0.020220,0.058666,0.991588,-8.549412,-0.834327,0.972595,-0.460329,0.160909,-0.275914,33.305068,-1.166523,-2.697876,,0.619975,-0.362114,0.507596,0.476289,-1.571262,-1.715794,4.512384,0.763741,-2.975991,-0.011091,28.034824,23.943969,-19.074601,,0.131216,0.535648,0.297195,-0.779448
1668006815884765,-5.623519,-0.313277,8.093482,-0.050916,-0.048431,-0.028124,-3.763971,12.390505,-30.172653,,0.214145,0.271036,0.088197,-0.934292,-0.071266,0.952221,8.828607,0.307306,0.070156,0.301763,-4.178584,-18.244813,-37.895460,,0.112555,0.020170,0.059916,0.991632,-8.622912,-0.825927,0.992995,-0.450709,0.140509,-0.274514,33.252968,-1.016923,-2.697876,,0.619525,-0.364130,0.506729,0.476261,-1.497662,-1.736594,4.397384,0.812721,-3.089901,-0.117431,27.563524,23.872869,-19.924501,,0.132829,0.526444,0.293415,-0.786842
1668006815892578,-5.607319,-0.264577,8.097582,-0.044156,-0.042371,-0.025994,-3.792371,12.390505,-30.140053,,0.214107,0.270834,0.088342,-0.934346,-0.057066,0.956121,8.700207,0.298936,0.066456,0.299773,-4.260384,-18.469813,-37.961360,,0.111528,0.020131,0.061131,0.991674,-8.687812,-0.850727,1.017395,-0.442529,0.098389,-0.270214,33.252968,-0.931423,-2.697876,,0.619158,-0.366038,0.505779,0.476285,-2.072262,-1.567794,4.311984,0.837411,-3.156791,-0.188211,27.022224,23.788069,-20.720501,,0.134230,0.516881,0.289621,-0.794315
1668006815900390,-5.692619,-0.292877,8.024382,-0.042366,-0.037391,-0.024564,-3.877871,12.390505,-30.083153,,0.214070,0.270653,0.088483,-0.934394,-0.030666,0.974621,8.596607,0.291976,0.054186,0.303703,-4.262384,-18.485613,-37.909260,,0.110490,0.020137,0.062314,0.991717,-8.712112,-0.866727,0.992595,-0.435779,0.052839,-0.263804,33.261168,-0.837823,-2.640476,,0.618876,-0.367830,0.504738,0.476374,-2.907362,-1.540194,4.265184,0.830471,-3.232511,-0.241251,26.406624,23.626569,-21.506601,,0.135543,0.506936,0.285865,-0.801826
1668006815908203,-5.709019,-0.256377,8.008082,-0.037746,-0.038811,-0.023854,-3.849471,12.455605,-30.111553,,0.214032,0.270470,0.088605,-0.934444,0.001934,0.964421,8.466307,0.287536,0.041306,0.307403,-4.272584,-18.595213,-38.048760,,0.109446,0.020193,0.063473,0.991758,-8.699712,-0.899527,0.927395,-0.433669,0.025539,-0.260264,33.265168,-0.682723,-2.612376,,0.618642,-0.369558,0.503639,0.476505,-3.504962,-1.671794,4.277384,0.799751,-3.342831,-0.274231,25.818524,23.589369,-22.300101,,0.136912,0.496502,0.282159,-0.809399
1668006815916015,-5.631719,-0.235977,8.020282,-0.033116,-0.042011,-0.021364,-3.820871,12.488205,-30.083153,,0.214000,0.270280,0.088704,-0.934497,0.016134,0.966321,8.382207,0.280976,0.042296,0.318803,-4.302284,-18.752213,-37.977260,,0.108352,0.020245,0.064606,0.991804,-8.642512,-0.907327,0.911495,-0.427929,0.009899,-0.256694,33.273368,-0.565223,-2.669776,,0.618437,-0.371234,0.502515,0.476654,-3.756662,-1.883894,4.304184,0.763841,-3.462371,-0.272071,25.065124,23.517369,-23.088701,,0.138464,0.485583,0.278444,-0.817011
1668006815923828,-5.611319,-0.162877,7.987782,-0.032756,-0.042721,-0.020294,-3.820871,12.488205,-30.111553,,0.213971,0.270089,0.088800,-0.934549,0.032634,0.974621,8.425107,0.267986,0.059386,0.327373,-4.441784,-18.839713,-37.991060,,0.107223,0.020227,0.065696,0.991855,-8.643012,-0.936127,0.956495,-0.415799,-0.005421,-0.251704,33.277368,-0.414223,-2.697876,,0.618267,-0.372842,0.501383,0.476811,-4.080362,-2.072494,4.367484,0.727141,-3.544551,-0.224131,24.217224,23.296969,-23.908701,,0.140300,0.474337,0.274653,-0.824552
1668006815931640,-5.558519,-0.195277,8.044582,-0.034536,-0.044151,-0.023144,-3.820871,12.545105,-30.083153,,0.213934,0.269890,0.088905,-0.934605,0.008234,0.966321,8.435307,0.253756,0.073006,0.330403,-4.401984,-18.949213,-38.062660,,0.106086,0.020152,0.066735,0.991910,-8.630412,-0.984927,1.050395,-0.399759,-0.003511,-0.243494,33.228168,-0.296623,-2.583076,,0.618100,-0.374396,0.500295,0.476953,-4.576062,-2.157994,4.472284,0.684191,-3.595451,-0.151521,23.443624,23.191969,-24.753701,,0.142475,0.462888,0.270780,-0.831934
1668006815939453,-5.513719,-0.248177,8.105682,-0.033826,-0.042021,-0.025284,-3.877871,12.451705,-30.111553,,0.213888,0.269698,0.089010,-0.934661,-0.004266,0.976621,8.453107,0.237556,0.064746,0.332543,-4.565584,-19.106213,-38.062660,,0.104935,0.020103,0.067708,0.991967,-8.634812,-1.033827,1.119295,-0.389129,0.012189,-0.237464,33.327068,-0.145623,-2.584276,,0.617903,-0.375942,0.499272,0.477064,-5.098162,-2.253094,4.625984,0.642111,-3.626301,-0.079071,22.586924,23.123369,-25.542401,,0.144965,0.451297,0.266835,-0.839116
