Format=7,XI-011844,,,Right Foot,,,,,,,,,,,XI-011908,,,TRIGGER,,,,,,,,,,,XI-011987,,,Lumbar,,,,,,,,,,,XI-012007,,,Left Foot,,,,,,,,,,
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z
1668006752384375,-6.849526,-9.267287,15.359953,-0.355343,-5.074803,-0.397471,40.970946,-17.295105,-18.377431,,0.848068,-0.144763,0.447822,0.243473,4.064078,0.006445,8.088844,0.326110,1.015107,0.508492,-27.586797,-2.540457,-34.482985,,-0.596677,0.117791,0.332560,0.720767,-9.444512,-1.531223,4.472786,0.483196,-0.867282,0.871347,35.616403,7.260100,-11.304068,,-0.191688,-0.641851,-0.223946,0.707906,-6.344509,-3.083374,12.214373,-0.463988,4.323635,0.500068,36.083194,-15.671455,-8.324173,,0.846979,-0.205341,0.460147,0.169493
1668006752392187,-5.419426,-2.198087,11.200553,0.207297,-4.687013,-0.060081,40.610346,-17.276205,-19.946531,,0.856110,-0.140007,0.432276,0.246191,4.527578,0.182645,8.405744,0.338350,0.899287,0.537002,-27.251397,-2.542057,-34.588485,,-0.599501,0.115137,0.331165,0.719494,-10.798612,-1.784623,3.927086,0.360596,0.038238,1.100657,35.701903,7.106200,-11.239768,,-0.193797,-0.643187,-0.220211,0.707290,-6.287009,-4.016474,12.574373,-0.471138,4.830305,0.637168,36.358194,-15.762755,-7.009973,,0.837408,-0.208902,0.476122,0.168575
1668006752400000,-7.024426,5.254213,9.910253,0.171647,-4.081033,0.033019,40.327646,-17.414305,-21.269631,,0.862774,-0.135728,0.418651,0.248854,5.198778,0.391745,8.922444,0.346290,0.771577,0.551532,-27.068297,-2.445957,-34.847685,,-0.602193,0.112841,0.330080,0.718107,-12.574112,-2.128823,3.458386,0.241686,0.783018,1.271927,35.787303,6.931200,-11.029568,,-0.196030,-0.646620,-0.216930,0.704553,-5.809009,-4.167774,12.412273,-0.438938,5.320065,0.827758,36.577894,-15.904955,-5.543573,,0.826491,-0.212241,0.493685,0.167755
1668006752407812,-4.992126,-2.582487,10.763153,-0.196893,-3.876903,-0.288211,40.015046,-17.291405,-22.639631,,0.869008,-0.133356,0.405092,0.250879,5.979778,0.505845,9.481144,0.357810,0.648957,0.542442,-26.895797,-2.284157,-35.040085,,-0.604698,0.110849,0.329315,0.716662,-14.377612,-2.407123,2.866286,0.098166,1.136878,1.383217,35.921003,6.696000,-10.696768,,-0.198623,-0.650984,-0.214025,0.700686,-5.908309,-4.311674,11.874473,-0.464838,5.833155,1.080068,36.771694,-16.069455,-3.930673,,0.813998,-0.215408,0.512855,0.167293
1668006752415625,-7.507326,-4.159287,9.909453,-0.074113,-3.415993,-0.170761,39.801846,-17.143005,-23.854831,,0.874283,-0.130788,0.393198,0.252822,6.865378,0.553345,10.118544,0.367310,0.540407,0.512632,-26.790397,-2.285657,-35.288685,,-0.606977,0.109097,0.328842,0.715220,-15.677612,-1.891423,1.905486,-0.083814,1.166588,1.366047,36.095803,6.548000,-10.394768,,-0.201598,-0.655243,-0.211672,0.696569,-7.557309,-4.080374,11.399273,-0.491718,6.278015,1.387328,36.879294,-16.353955,-2.161973,,0.799916,-0.218213,0.533385,0.167388
1668006752423437,-7.599626,0.815013,10.419353,-0.048663,-3.073313,0.071759,39.474246,-17.114805,-24.868931,,0.878663,-0.128057,0.382567,0.255331,7.789378,0.575345,10.771144,0.375390,0.470217,0.495602,-26.560397,-2.198857,-35.375485,,-0.609115,0.107500,0.328562,0.713771,-16.337812,-1.096823,0.891186,-0.237784,0.933438,1.189037,36.270803,6.342000,-10.182568,,-0.204667,-0.658571,-0.210000,0.693033,-9.748309,-2.320474,10.403673,-0.447928,6.513175,1.536338,36.859794,-16.726555,-0.419173,,0.784762,-0.220584,0.554453,0.167554
1668006752431250,-5.729926,1.913213,11.666453,-0.155183,-2.818473,0.007129,39.115446,-17.122305,-25.740431,,0.882558,-0.126004,0.372623,0.257616,8.582778,0.459045,11.345244,0.380360,0.478287,0.511612,-26.597997,-2.113257,-35.481085,,-0.611304,0.105888,0.328268,0.712274,-16.548412,-0.432523,0.408886,-0.272514,0.505048,0.926307,36.385503,6.250200,-10.063668,,-0.207461,-0.660480,-0.208748,0.690760,-9.572309,-0.176974,8.636173,-0.492858,6.456755,1.429628,36.767894,-17.009455,1.337427,,0.769231,-0.223140,0.574857,0.167430
1668006752439062,-4.720226,0.378113,13.016953,-0.209753,-2.361613,-0.134951,38.890046,-17.014405,-26.546131,,0.885810,-0.124778,0.364096,0.259236,9.344378,0.207745,11.699744,0.394070,0.537817,0.588132,-26.310497,-2.104157,-35.644085,,-0.613782,0.104174,0.327834,0.710594,-16.513412,-0.115323,0.450086,-0.200254,-0.006902,0.724867,36.414703,6.250200,-10.090768,,-0.209939,-0.660892,-0.207404,0.690021,-8.439309,0.576726,7.612773,-0.677888,6.175945,1.125288,36.666594,-17.198955,3.046127,,0.753885,-0.226610,0.593660,0.166952
1668006752446875,-4.375726,-0.421587,13.371053,-0.170193,-1.764373,-0.154971,38.646846,-16.891305,-27.126631,,0.888195,-0.124027,0.357642,0.260421,9.800978,0.123145,11.815944,0.436470,0.622637,0.733112,-26.609397,-1.803957,-35.762985,,-0.616779,0.102307,0.327251,0.708536,-16.696912,0.067477,0.834086,-0.077674,-0.442142,0.637387,36.462903,6.129700,-10.240468,,-0.212216,-0.660156,-0.205597,0.690571,-7.683509,-0.010974,5.670773,-0.938698,5.792155,0.766408,36.507294,-17.333155,4.660227,,0.739103,-0.230926,0.610657,0.165824
1668006752454687,-5.208426,-0.314687,12.527953,-0.094273,-1.165313,-0.114721,38.531246,-16.918505,-27.520931,,0.889706,-0.123554,0.353353,0.261341,9.873378,0.285145,11.552044,0.513100,0.712047,0.885422,-27.136697,-0.664957,-36.033385,,-0.620330,0.100201,0.326598,0.706034,-17.106812,0.254777,1.193786,0.060746,-0.697682,0.625517,36.431703,6.002800,-10.359268,,-0.214306,-0.658828,-0.203233,0.691892,-5.024209,-1.689274,4.389473,-0.995648,5.153365,0.517748,36.428194,-17.407055,6.031527,,0.725685,-0.235173,0.625374,0.164263
1668006752462500,-4.762226,-1.940087,12.388553,-0.011203,-0.702303,-0.076591,38.474046,-16.903505,-27.714531,,0.890567,-0.123203,0.350772,0.262049,9.731078,0.766845,11.024444,0.603000,0.728597,0.964172,-26.771497,-0.492757,-36.140085,,-0.624139,0.097928,0.326113,0.703215,-17.542512,-0.028123,1.237686,0.213016,-0.911362,0.632287,36.458703,5.969400,-10.685868,,-0.216190,-0.657044,-0.200258,0.693867,2.965691,-3.726474,10.172573,-0.599868,4.017015,0.215698,36.388994,-17.344455,7.181727,,0.715170,-0.238922,0.636376,0.162707
1668006752470312,-5.362126,-2.499087,11.083353,0.116537,-0.217123,0.047339,38.388546,-16.923205,-27.747431,,0.890695,-0.122731,0.350069,0.262776,9.504978,1.215345,10.480444,0.671100,0.666847,0.972202,-27.077397,-0.338957,-36.388985,,-0.627899,0.095666,0.325954,0.700246,-17.455512,-0.545023,1.031786,0.317656,-1.145882,0.652057,36.423603,5.848900,-10.960668,,-0.218036,-0.654713,-0.196746,0.696492,2.195291,-5.824674,17.990173,0.154792,2.295445,0.058838,36.510294,-17.208655,7.903427,,0.709624,-0.239815,0.642799,0.160414
1668006752478125,-5.811826,-1.469887,9.873153,0.256237,0.154227,0.189359,38.355646,-17.008605,-27.694831,,0.890235,-0.121959,0.350870,0.263624,9.173078,1.869945,10.006544,0.685730,0.569097,0.995202,-27.048297,-0.396457,-36.388685,,-0.631586,0.093662,0.326058,0.697146,-16.747912,-0.897023,0.867686,0.365036,-1.247692,0.642907,36.382203,5.722000,-11.376868,,-0.219808,-0.652118,-0.193036,0.699402,-5.857409,-5.329174,17.414173,0.734542,0.016305,0.092118,36.789394,-17.029855,7.969727,,0.710291,-0.237579,0.643272,0.158884
1668006752485937,-5.877226,-0.797387,9.154953,0.358207,0.400627,0.264549,38.348146,-17.206705,-27.549331,,0.889404,-0.120984,0.352668,0.264476,9.257878,2.762845,9.784744,0.633800,0.444917,1.024642,-26.721997,-0.244157,-36.485085,,-0.635159,0.092160,0.326308,0.693976,-15.800512,-1.085223,0.990786,0.338026,-1.108522,0.543417,36.378103,5.688600,-11.680968,,-0.221265,-0.649787,-0.189767,0.702001,6.591391,-5.288574,14.748773,1.058912,-2.007055,-0.088492,37.369394,-16.798555,7.594027,,0.716423,-0.233628,0.638138,0.157915
1668006752493750,-6.468726,-0.241487,8.007553,0.399077,0.573057,0.300799,38.456046,-17.370205,-27.313631,,0.888312,-0.119995,0.355124,0.265309,9.648178,3.442845,9.867044,0.557880,0.282947,0.990732,-26.674097,-0.254757,-36.579785,,-0.638391,0.091239,0.326758,0.690913,-14.848012,-0.749623,1.194786,0.217766,-0.811392,0.356067,36.313803,5.568100,-11.920268,,-0.222290,-0.648015,-0.187557,0.703907,16.348991,-3.355574,10.462273,1.393892,-2.648975,-0.104612,37.959194,-16.422155,7.070527,,0.724394,-0.228352,0.631328,0.156634
1668006752501562,-7.028426,0.590313,6.947253,0.387087,0.639977,0.307299,38.526546,-17.512905,-27.045131,,0.887107,-0.119109,0.357801,0.266141,10.137878,3.882545,10.140744,0.470220,0.117927,0.894782,-26.144297,-0.470757,-36.740085,,-0.641111,0.090859,0.327413,0.688130,-14.189412,-0.027123,1.185086,0.090346,-0.563232,0.114347,36.280403,5.505500,-12.132568,,-0.222788,-0.646633,-0.186522,0.705294,12.411091,1.149926,7.551173,1.264382,-2.371165,-0.186052,38.662894,-15.987055,6.559927,,0.731520,-0.223787,0.625076,0.155171
1668006752509375,-7.345026,1.492813,6.341453,0.335257,0.608697,0.268289,38.579146,-17.691305,-26.836631,,0.885954,-0.118427,0.360296,0.266921,10.636978,4.203145,10.566444,0.365860,-0.018343,0.773492,-25.022297,-1.516657,-36.795985,,-0.643285,0.090949,0.328166,0.685726,-13.765012,0.268277,0.922486,-0.018334,-0.369742,-0.106883,36.280403,5.618000,-12.195168,,-0.222810,-0.645526,-0.186514,0.706303,6.616791,0.651126,6.993673,0.695452,-2.291555,-0.476532,39.358694,-15.594355,5.960227,,0.738057,-0.221581,0.618388,0.154177
1668006752517187,-7.374226,1.763513,6.417153,0.257867,0.522777,0.185899,38.612046,-17.814305,-26.658231,,0.884965,-0.118040,0.362373,0.267561,11.119978,4.324345,11.077844,0.275500,-0.089143,0.649082,-25.098397,-1.440457,-36.719885,,-0.644996,0.091295,0.328897,0.683719,-13.322312,0.280777,0.556586,-0.110714,-0.128342,-0.225453,36.288403,5.797000,-12.195168,,-0.222561,-0.644917,-0.187269,0.706738,4.053891,-2.124374,7.041873,0.179192,-2.815365,-0.825572,40.084694,-15.169755,5.183827,,0.745538,-0.221363,0.609506,0.153863
1668006752525000,-7.246526,1.533513,6.657653,0.193187,0.460627,0.085399,38.619546,-17.847205,-26.535131,,0.884135,-0.117956,0.364120,0.267969,11.526178,4.229545,11.559744,0.207580,-0.072393,0.540672,-25.107697,-1.420557,-36.739785,,-0.646411,0.091628,0.329441,0.682074,-12.918512,0.152177,0.250486,-0.158914,0.087428,-0.240473,36.292603,5.859600,-12.195168,,-0.222234,-0.644849,-0.188383,0.706606,5.342591,-4.591574,6.449873,0.097842,-3.357785,-1.018102,40.861694,-14.636355,4.140227,,0.754235,-0.221474,0.598729,0.153632
1668006752532812,-6.919926,1.138313,7.059453,0.152017,0.444757,-0.003341,38.676746,-17.899805,-26.389631,,0.883399,-0.118125,0.365726,0.268134,11.625878,4.061345,11.845444,0.156800,0.043567,0.459962,-25.163897,-1.257357,-36.892285,,-0.647740,0.091676,0.329585,0.680737,-12.608612,0.021177,-0.010014,-0.160334,0.160108,-0.201953,36.356903,5.980100,-12.138968,,-0.221963,-0.645009,-0.189466,0.706256,5.446191,-3.085474,5.634073,0.307182,-3.578225,-1.018892,41.660994,-14.156555,2.972527,,0.763475,-0.220792,0.587306,0.153067
1668006752540625,-6.675626,0.934313,7.335653,0.150687,0.529757,-0.084111,38.769746,-17.880105,-26.101431,,0.882625,-0.118502,0.367587,0.267975,11.422878,3.922845,11.733644,0.150410,0.211077,0.434882,-24.991497,-1.248057,-36.825285,,-0.649212,0.091262,0.329295,0.679529,-12.247412,-0.004123,-0.145914,-0.135554,0.077298,-0.141193,36.390303,6.098900,-12.109768,,-0.221859,-0.645006,-0.190256,0.706079,3.582391,-0.505974,4.988273,0.332952,-3.545925,-0.935482,42.455094,-13.532355,1.648227,,0.772451,-0.219814,0.575940,0.152627
1668006752548437,-7.019026,0.667813,6.840253,0.160057,0.649557,-0.163311,38.919946,-17.847205,-25.800031,,0.881762,-0.119086,0.369831,0.267466,11.032678,3.872145,11.273144,0.189770,0.401017,0.476752,-24.886097,-1.173257,-36.997785,,-0.651051,0.090297,0.328612,0.678228,-11.716012,-0.088423,-0.098614,-0.103174,-0.091702,-0.076373,36.398303,6.184400,-12.165968,,-0.221977,-0.644613,-0.190647,0.706295,1.650191,0.710826,4.747073,0.061852,-3.482775,-0.820162,43.168794,-12.951755,0.277627,,0.780823,-0.219388,0.564586,0.153058
1668006752556250,-7.518726,0.197313,6.041053,0.144207,0.636557,-0.215671,39.050546,-17.899805,-25.583931,,0.880961,-0.119789,0.371986,0.266804,10.417478,4.014445,10.535344,0.248460,0.567387,0.525952,-24.637397,-1.184157,-37.093785,,-0.653249,0.088804,0.327641,0.676780,-10.949112,-0.295023,-0.004814,-0.071474,-0.262122,-0.014393,36.402503,6.277900,-12.195168,,-0.222313,-0.643823,-0.190647,0.706910,1.804091,0.230926,4.414373,-0.285358,-3.435775,-0.631242,43.873194,-12.510755,-1.112073,,0.788531,-0.219588,0.553218,0.154763
1668006752564062,-7.896226,-0.180187,5.043953,0.100677,0.474337,-0.223081,39.088146,-17.820105,-25.460931,,0.880379,-0.120485,0.373531,0.266253,9.574878,4.223345,9.743344,0.333550,0.692217,0.543402,-24.531997,-1.174757,-37.266285,,-0.655674,0.086785,0.326567,0.675214,-9.998212,-0.571223,0.040486,-0.044714,-0.379812,0.049997,36.402503,6.367500,-12.315768,,-0.222847,-0.642778,-0.190308,0.707783,3.897291,-0.271474,3.956973,-0.481978,-3.212435,-0.316732,44.454794,-12.113155,-2.530173,,0.795254,-0.219809,0.542590,0.157643
1668006752571875,-8.024926,-0.112787,4.452053,0.049237,0.223987,-0.205831,39.088146,-17.749605,-25.375431,,0.880119,-0.121071,0.374168,0.265950,8.847478,4.451045,8.865644,0.423760,0.775397,0.505292,-24.263397,-1.109357,-37.362385,,-0.658126,0.084265,0.325526,0.673648,-9.077512,-0.848223,0.080986,-0.029284,-0.404572,0.089507,36.346203,6.340400,-12.378268,,-0.223469,-0.641706,-0.189805,0.708694,5.225291,0.868226,3.396673,-0.582358,-2.625965,0.096958,44.972494,-11.846655,-3.855073,,0.800284,-0.219794,0.534001,0.161494
1668006752579687,-7.532226,0.015013,5.288953,-0.006223,-0.021113,-0.185781,39.148146,-17.697005,-25.395131,,0.880172,-0.121564,0.373913,0.265910,8.249378,4.730745,8.004144,0.510640,0.809657,0.416632,-24.006797,-1.216357,-37.544285,,-0.660407,0.081317,0.324649,0.672200,-8.311112,-1.100623,0.105686,-0.009464,-0.336572,0.102487,36.373303,6.367500,-12.498868,,-0.224027,-0.640848,-0.189274,0.709436,4.234091,2.148226,3.021773,-0.841898,-1.785525,0.465538,45.352894,-11.676855,-5.025173,,0.803033,-0.220332,0.528144,0.166300
1668006752587500,-6.933926,0.234613,6.570053,-0.045923,-0.158473,-0.177721,39.133246,-17.551505,-25.428031,,0.880399,-0.122034,0.373149,0.266014,7.560178,4.900345,7.195444,0.605640,0.809427,0.323862,-23.826697,-1.399457,-37.716485,,-0.662462,0.078006,0.324047,0.670860,-7.747612,-1.264523,0.190186,0.026356,-0.219672,0.101167,36.402503,6.396700,-12.617668,,-0.224404,-0.640344,-0.188749,0.709912,1.229691,2.017326,3.204373,-1.292868,-0.923975,0.646178,45.674594,-11.734155,-5.983773,,0.803457,-0.222459,0.524821,0.171853
1668006752595312,-6.405326,0.508913,7.517553,-0.063833,-0.168453,-0.190451,39.100346,-17.481005,-25.428031,,0.880647,-0.122572,0.372326,0.266101,6.936078,5.060345,6.463044,0.669100,0.810087,0.267372,-23.492797,-1.573257,-37.898285,,-0.664377,0.074456,0.323621,0.669573,-7.396012,-1.426723,0.296186,0.097546,-0.136872,0.090897,36.394403,6.276100,-12.646868,,-0.224514,-0.640123,-0.188124,0.710242,-2.566309,0.037126,3.510273,-1.719268,-0.208225,0.566678,45.969694,-11.638555,-6.856873,,0.802057,-0.226555,0.523362,0.177401
1668006752603125,-5.971426,0.560613,8.370253,-0.038793,-0.059613,-0.228241,39.152846,-17.428405,-25.480631,,0.880788,-0.123190,0.371883,0.265969,6.418978,5.225945,5.739944,0.690370,0.831717,0.207732,-23.312497,-1.660257,-38.059785,,-0.666158,0.070717,0.323207,0.668409,-7.300012,-1.545523,0.506386,0.205166,-0.148072,0.087227,36.398303,6.334100,-12.646868,,-0.224352,-0.639963,-0.187200,0.710682,-5.978209,-2.994574,3.779373,-1.895648,0.299665,0.250288,46.175694,-11.479855,-7.640373,,0.799637,-0.232191,0.523063,0.181862
1668006752610937,-6.000326,0.402013,8.613753,0.030947,0.151747,-0.290101,39.193246,-17.335505,-25.400831,,0.880720,-0.123876,0.372210,0.265417,6.055578,5.313245,5.110344,0.691590,0.836147,0.120412,-23.056097,-1.700257,-38.155985,,-0.667704,0.066852,0.322802,0.667459,-7.308012,-1.558723,0.798986,0.308946,-0.190502,0.100247,36.402503,6.332400,-12.767368,,-0.223998,-0.639784,-0.185919,0.711290,-9.210709,-5.754974,3.817173,-1.719908,0.655805,-0.207892,46.278294,-11.191555,-8.269773,,0.796932,-0.238453,0.523556,0.184199
1668006752618750,-6.434126,-0.073087,8.234553,0.090617,0.361717,-0.334981,39.197946,-17.245305,-25.277831,,0.880422,-0.124639,0.373297,0.264520,5.598778,5.129945,4.635344,0.672190,0.826847,0.088572,-22.799797,-2.046457,-38.337785,,-0.669138,0.063020,0.322374,0.666601,-7.264012,-1.550323,0.999786,0.385396,-0.214562,0.096967,36.458703,6.355300,-12.829968,,-0.223460,-0.639602,-0.184411,0.712016,-12.139609,-7.170974,3.513173,-1.269728,0.859065,-0.725722,46.252394,-10.632155,-8.737973,,0.794565,-0.244510,0.524496,0.183807
1668006752626562,-6.685826,-0.655187,7.949853,0.119047,0.477027,-0.328341,39.318046,-17.152405,-25.079731,,0.879961,-0.125414,0.374812,0.263544,4.993978,5.061845,4.262444,0.612910,0.840447,0.132782,-22.534097,-2.220257,-38.499285,,-0.670678,0.059362,0.321740,0.665695,-7.014012,-1.670823,1.009686,0.428416,-0.253082,0.079207,36.487903,6.328200,-12.894268,,-0.222792,-0.639335,-0.182794,0.712881,-14.035109,-7.142374,2.983973,-0.666208,0.938675,-1.266632,46.114394,-9.979455,-9.179473,,0.792966,-0.249849,0.525577,0.180417
1668006752634375,-6.834226,-1.264687,7.785553,0.143777,0.535047,-0.277161,39.445846,-17.114805,-24.923831,,0.879371,-0.126089,0.376574,0.262676,4.344178,5.115145,3.847244,0.523780,0.873747,0.136722,-22.200297,-2.308557,-38.595385,,-0.672239,0.055855,0.320781,0.664887,-6.567712,-1.805723,0.948586,0.461506,-0.304692,0.062787,36.367403,6.299000,-12.927668,,-0.222032,-0.638939,-0.181080,0.713910,-15.445109,-6.636174,2.347473,-0.064238,0.993565,-1.765222,45.737094,-9.172055,-9.437073,,0.792151,-0.254372,0.526738,0.174184
1668006752642187,-6.961926,-1.543787,7.519853,0.166707,0.563567,-0.197561,39.538846,-17.002205,-24.778331,,0.878668,-0.126597,0.378494,0.262027,3.805078,5.001245,3.547244,0.441730,0.868837,0.068002,-21.942397,-2.339457,-38.767885,,-0.673586,0.052488,0.319631,0.664351,-5.946812,-2.124523,0.911686,0.505526,-0.308522,0.045027,36.369103,6.299000,-13.104368,,-0.221114,-0.638554,-0.179284,0.714992,-17.403109,-6.139874,1.283473,0.449082,1.068075,-2.128612,45.143294,-8.209155,-9.404573,,0.791881,-0.258086,0.528078,0.165682
1668006752650000,-7.107426,-1.682687,7.179953,0.160967,0.557497,-0.116781,39.583946,-16.984205,-24.490031,,0.877884,-0.126999,0.380425,0.261661,3.570078,4.860045,3.401844,0.384780,0.818007,-0.006248,-21.762197,-2.502557,-38.862685,,-0.674657,0.049310,0.318478,0.664062,-5.214912,-2.262523,0.830986,0.566616,-0.234422,0.039857,36.338203,6.299000,-13.196168,,-0.219976,-0.638423,-0.177392,0.715932,-19.538209,-5.206374,-0.187027,0.847852,1.106715,-2.283892,44.561594,-7.328155,-9.155273,,0.791957,-0.260884,0.529588,0.155822
1668006752657812,-7.042826,-1.052187,6.488153,0.167197,0.519217,-0.042261,39.588646,-17.017105,-24.293731,,0.877081,-0.127232,0.382266,0.261558,3.518378,4.757045,3.381244,0.381980,0.713877,-0.108108,-21.524497,-2.522557,-39.025585,,-0.675325,0.046282,0.317609,0.664017,-4.578612,-2.065523,0.632786,0.635316,-0.092892,0.045507,36.369103,6.299000,-13.131968,,-0.218583,-0.638746,-0.175415,0.716557,-21.156309,-3.113774,-1.630327,1.097312,1.058715,-2.213442,44.013794,-6.540555,-8.796373,,0.792259,-0.262707,0.531117,0.145697
1668006752665625,-7.100826,-0.377587,5.900053,0.159167,0.461137,-0.007971,39.641146,-17.017105,-24.203531,,0.876323,-0.127382,0.383915,0.261609,3.553478,4.611945,3.496444,0.419220,0.571567,-0.258568,-21.421697,-2.715057,-39.131185,,-0.675426,0.043337,0.317236,0.664291,-4.045012,-1.836823,0.364486,0.682246,0.080728,0.024157,36.338203,6.299000,-13.219068,,-0.216892,-0.639576,-0.173507,0.716794,-22.531409,-0.535374,-3.138327,1.106522,0.890395,-1.947112,43.517594,-5.838255,-8.449273,,0.792689,-0.263827,0.532353,0.136533
1668006752673437,-7.160126,-0.306987,6.049953,0.145187,0.401407,-0.006901,39.734146,-17.017105,-24.118131,,0.875646,-0.127518,0.385344,0.261711,3.679578,4.464345,3.659144,0.474250,0.440597,-0.424598,-21.194897,-2.974257,-39.283385,,-0.674938,0.040382,0.317376,0.664906,-3.660912,-1.480923,0.107886,0.719596,0.203218,-0.001603,36.369103,6.299000,-13.225468,,-0.214952,-0.640759,-0.171662,0.716767,-23.475109,0.716426,-4.318927,0.833342,0.552765,-1.522022,43.085494,-5.221555,-7.966873,,0.793259,-0.264709,0.532800,0.129591
1668006752681250,-7.066226,-0.293987,6.245453,0.137877,0.366057,-0.002631,39.771746,-17.069705,-23.972631,,0.875011,-0.127637,0.386647,0.261854,3.847678,4.197245,3.847844,0.542270,0.351637,-0.585438,-21.110797,-3.157357,-39.283385,,-0.673925,0.037277,0.317950,0.665840,-3.383612,-1.386823,-0.096114,0.742596,0.274358,-0.016983,36.402503,6.355300,-13.196168,,-0.212861,-0.642144,-0.169848,0.716583,-23.993809,1.771926,-5.248727,0.413112,0.074965,-0.964302,42.816294,-4.793755,-7.630173,,0.794082,-0.265481,0.532113,0.125740
1668006752689062,-6.966726,-0.031187,6.482853,0.143127,0.352577,0.005009,39.719146,-17.102605,-23.849531,,0.874390,-0.127714,0.387912,0.262020,4.070378,3.853945,3.968744,0.605440,0.299467,-0.740698,-21.037597,-3.359157,-39.292785,,-0.672444,0.033948,0.318844,0.667087,-3.312112,-1.199123,-0.078414,0.805336,0.295508,-0.007303,36.402503,6.384500,-13.075668,,-0.210623,-0.643640,-0.167851,0.716373,-24.585209,2.345926,-6.610927,-0.021738,-0.450345,-0.448392,42.618694,-4.614955,-7.549973,,0.795283,-0.266267,0.530113,0.124936
1668006752696875,-7.023926,-0.100287,6.891353,0.157667,0.365047,0.005509,39.738846,-17.215205,-23.704031,,0.873755,-0.127755,0.389233,0.262161,4.085878,3.606845,3.967544,0.647770,0.290107,-0.874448,-20.964297,-3.714557,-39.387585,,-0.670596,0.030365,0.319884,0.668620,-3.360612,-0.813323,-0.020514,0.936516,0.297278,0.009137,36.458703,6.384500,-13.069368,,-0.208097,-0.645252,-0.165445,0.716221,-24.523309,1.497626,-7.760227,-0.428648,-1.037055,-0.039602,42.440794,-4.539055,-7.730373,,0.797065,-0.267180,0.526509,0.126852
1668006752704687,-6.997726,-0.186887,7.266053,0.174597,0.402507,0.011499,39.771746,-17.285705,-23.528431,,0.873063,-0.127768,0.390701,0.262275,3.850878,3.437345,3.853744,0.647710,0.339177,-0.942208,-20.881697,-4.079357,-39.539785,,-0.668618,0.026569,0.320797,0.670323,-3.582312,-0.462523,0.043986,1.057286,0.284658,0.047627,36.544203,6.328200,-13.098568,,-0.205380,-0.646941,-0.162591,0.716136,-23.164509,0.791826,-8.543527,-0.719438,-1.595385,0.294588,42.363894,-4.671255,-8.144873,,0.799499,-0.268024,0.521353,0.130985
1668006752712500,-6.698326,-0.076087,7.600353,0.190127,0.477587,0.021279,39.831746,-17.285705,-23.402531,,0.872252,-0.127791,0.392445,0.262357,3.789778,3.271945,3.696544,0.612930,0.422027,-0.951138,-20.730997,-4.414657,-39.549085,,-0.666702,0.022634,0.321397,0.672086,-3.927612,-0.121023,0.153586,1.129266,0.281938,0.119287,36.573403,6.299000,-13.042268,,-0.202678,-0.648712,-0.159349,0.716031,-20.733309,-0.274074,-9.307027,-0.861098,-1.987195,0.481578,42.293694,-4.832055,-8.643873,,0.802436,-0.268710,0.515063,0.136392
1668006752720312,-6.460626,-0.151987,8.072553,0.199407,0.599157,0.027199,39.921946,-17.285705,-23.199831,,0.871251,-0.127898,0.394614,0.262378,3.695378,3.034845,3.447044,0.582070,0.497207,-0.945558,-20.628197,-4.608457,-39.643885,,-0.664877,0.018590,0.321711,0.673865,-4.366212,0.224977,0.179286,1.139826,0.341768,0.193097,36.573403,6.234800,-12.956868,,-0.200115,-0.650692,-0.155935,0.715708,-17.874509,-1.057674,-10.209727,-0.891378,-2.123115,0.580408,42.322894,-4.934055,-9.151673,,0.805495,-0.269198,0.508392,0.142299
1668006752728125,-6.401426,-0.464687,8.401453,0.216327,0.749857,0.037379,39.962346,-17.338205,-22.931231,,0.870010,-0.128087,0.397316,0.262328,3.317178,2.668445,3.155444,0.550770,0.538197,-0.934928,-20.402797,-4.897257,-39.816185,,-0.663114,0.014531,0.321829,0.675643,-4.922712,0.623077,0.074486,1.129116,0.470148,0.257617,36.629603,6.145100,-12.919568,,-0.197676,-0.653047,-0.152482,0.714984,-15.004709,-2.577474,-11.140927,-0.832508,-1.953275,0.621948,42.149894,-5.104355,-9.731773,,0.808189,-0.269490,0.502289,0.148030
1668006752735937,-6.479226,-0.767987,8.194253,0.250337,0.928947,0.061119,40.019546,-17.423705,-22.610131,,0.868474,-0.128309,0.400667,0.262212,2.853078,2.413245,2.879944,0.508150,0.553197,-0.896858,-20.309497,-5.243257,-39.977885,,-0.661454,0.010590,0.321786,0.677363,-5.713512,0.696777,-0.232614,1.101226,0.628098,0.296357,36.715103,6.115900,-12.802968,,-0.195319,-0.655827,-0.149128,0.713793,-13.008109,-4.631674,-12.038627,-0.642638,-1.527485,0.693358,42.070294,-5.354855,-10.226473,,0.810153,-0.269271,0.497684,0.153156
