Format=7,XI-011844,,,Right Foot,,,,,,,,,,,XI-011908,,,TRIGGER,,,,,,,,,,,XI-011987,,,Lumbar,,,,,,,,,,,XI-012007,,,Left Foot,,,,,,,,,,
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z
1668006777467577,-10.685341,0.825593,3.096682,-1.837802,0.025906,2.359053,26.315646,4.679345,-37.295361,,-0.963148,-0.000599,-0.231496,0.136946,-2.282714,1.987776,8.961739,-0.046830,0.540391,1.426650,19.202633,8.284905,-43.873431,,0.917527,0.197911,0.064110,-0.338919,-9.908545,-0.631874,-1.685527,-1.963957,0.307997,-0.317160,63.464227,-25.357810,-41.249147,,0.088917,-0.717571,0.066403,0.687587,-6.726346,-1.330524,7.116802,-0.160224,0.361032,0.160218,26.014158,10.828011,-36.133824,,0.578639,0.287991,0.289565,-0.705967
1668006777475390,-10.434841,1.225593,3.113282,-1.922192,0.122426,2.417123,26.512446,4.393245,-37.164661,,-0.964257,0.004223,-0.232982,0.126133,-2.513714,2.439876,8.830839,-0.018460,0.553601,1.456950,19.547433,8.116005,-43.799231,,0.919263,0.198938,0.064958,-0.333407,-10.040445,-0.776574,-1.737627,-1.956607,0.317347,-0.312310,63.611827,-24.369010,-41.458547,,0.084072,-0.719143,0.060406,0.687107,-6.750646,-1.184224,6.994902,-0.162354,0.359962,0.161288,26.282558,10.925611,-36.048424,,0.578758,0.288731,0.290706,-0.705098
1668006777483202,-10.494041,1.047893,3.293482,-2.016302,0.238916,2.420103,26.780946,4.227645,-36.905061,,-0.965119,0.009336,-0.234917,0.115207,-2.665614,2.746176,8.755139,-0.003890,0.536511,1.468230,19.889233,7.930005,-43.775731,,0.920974,0.199990,0.065714,-0.327860,-10.205745,-0.833374,-1.818327,-1.942067,0.337357,-0.305910,63.638427,-23.383510,-41.713047,,0.079242,-0.720718,0.054468,0.686526,-6.750646,-1.257324,7.055902,-0.159144,0.359962,0.154878,26.282658,10.925511,-36.048324,,0.578853,0.289471,0.291845,-0.704245
1668006777491015,-10.739041,0.997193,3.430382,-2.059622,0.346386,2.386003,27.026846,3.944745,-36.662361,,-0.965720,0.014595,-0.237239,0.104353,-2.753514,2.937576,8.666339,0.000560,0.511391,1.488440,20.231033,7.681905,-43.701531,,0.922682,0.201025,0.066356,-0.322248,-10.398645,-0.861974,-1.939527,-1.919687,0.357447,-0.298640,63.844127,-22.403610,-41.896147,,0.074446,-0.722295,0.048613,0.685845,-6.738546,-1.245124,7.068102,-0.151674,0.359962,0.151668,26.465858,10.840211,-35.865224,,0.578930,0.290224,0.292965,-0.703407
1668006777498827,-10.966041,0.339393,3.706382,-2.050562,0.417536,2.321953,27.206746,3.810845,-36.465561,,-0.966086,0.019845,-0.239786,0.093738,-2.743214,3.117776,8.531539,-0.012730,0.497121,1.529230,20.507933,7.404105,-43.668831,,0.924421,0.201996,0.066928,-0.316486,-10.602045,-0.941774,-2.031527,-1.887567,0.373857,-0.286730,63.952227,-21.437810,-42.003847,,0.069702,-0.723862,0.042880,0.685074,-6.762846,-1.257324,7.055902,-0.149534,0.361032,0.145268,26.648858,10.925511,-35.694524,,0.578985,0.290976,0.294089,-0.702581
1668006777506640,-10.523641,-0.767707,4.304882,-1.929332,0.480776,2.243663,27.403546,3.564845,-36.222861,,-0.966238,0.024686,-0.242485,0.083520,-2.762314,3.245176,8.431439,-0.048740,0.496171,1.562990,20.819933,7.132605,-43.600931,,0.926196,0.202837,0.067512,-0.310580,-10.731245,-1.049274,-2.115127,-1.850017,0.364387,-0.268860,63.992127,-20.511410,-41.958647,,0.065013,-0.725348,0.037292,0.684289,-6.738646,-1.269724,7.068102,-0.142064,0.362112,0.142058,26.734258,10.840211,-35.779724,,0.579019,0.291744,0.295197,-0.701770
1668006777514452,-10.389141,-9.658807,5.474382,-1.295922,0.633916,2.209603,27.688246,3.216845,-36.026161,,-0.966175,0.027116,-0.245536,0.074039,-2.836014,3.392176,8.383039,-0.082280,0.506431,1.579920,21.233033,6.993905,-43.506231,,0.927979,0.203566,0.068157,-0.304584,-10.750545,-1.167174,-2.114227,-1.805657,0.320817,-0.251480,64.040927,-19.548910,-42.056347,,0.060407,-0.726665,0.031859,0.683588,-6.884946,-1.391624,7.031602,-0.137784,0.373862,0.137788,26.819758,10.937811,-35.608924,,0.579021,0.292548,0.296324,-0.700958
1668006777522265,-7.937941,-1.286207,4.008882,0.421978,0.960106,2.512393,28.089046,2.362545,-35.786661,,-0.965967,0.022671,-0.249315,0.065085,-2.838014,3.523076,8.272239,-0.105150,0.541161,1.599230,21.533333,6.831305,-43.343631,,0.929755,0.204249,0.068937,-0.298471,-10.699345,-1.243674,-2.054727,-1.759147,0.254587,-0.234180,64.086527,-18.654410,-42.176947,,0.055892,-0.727754,0.026581,0.683039,-6.799446,-1.342724,7.153702,-0.130314,0.382422,0.134588,27.002758,10.937811,-35.523524,,0.578995,0.293388,0.297453,-0.700149
1668006777530077,-5.858341,13.260893,6.469782,0.607058,1.092456,2.413333,28.596646,1.467645,-35.576261,,-0.965514,0.017593,-0.253496,0.056681,-2.813614,3.598776,8.193639,-0.143290,0.578761,1.631140,21.863833,6.648205,-43.364631,,0.931550,0.204838,0.069869,-0.292191,-10.655245,-1.332474,-1.952227,-1.710787,0.200417,-0.216360,64.126427,-17.754310,-42.333847,,0.051471,-0.728652,0.021470,0.682609,-6.665346,-1.257424,7.336702,-0.127114,0.410192,0.136728,27.002858,10.937811,-35.438124,,0.578936,0.294314,0.298633,-0.699307
1668006777537890,-8.361641,7.916893,9.922382,-0.380972,1.171636,1.316353,28.856246,0.978345,-35.244861,,-0.964592,0.017304,-0.258101,0.051437,-2.770614,3.669076,8.169639,-0.189530,0.617511,1.695610,22.199333,6.390905,-43.236731,,0.933401,0.205310,0.070940,-0.285618,-10.616645,-1.390774,-1.880527,-1.659937,0.180777,-0.186710,64.122727,-16.882910,-42.396347,,0.047115,-0.729451,0.016574,0.682206,-6.762846,-1.318324,7.397802,-0.128174,0.447582,0.140998,27.186058,10.937911,-35.437924,,0.578845,0.295343,0.299894,-0.698408
1668006777545702,-7.393641,2.826493,11.638382,-0.758442,0.836946,0.432613,29.105346,0.964045,-34.976261,,-0.963771,0.019395,-0.261451,0.049119,-2.740314,3.714476,8.157439,-0.249500,0.665141,1.780670,22.612433,6.184305,-42.985731,,0.935335,0.205630,0.072180,-0.278665,-10.794445,-1.322274,-1.720027,-1.603827,0.168687,-0.141240,64.002527,-16.091310,-42.422547,,0.042797,-0.730175,0.011954,0.681814,-6.714146,-1.208524,7.519802,-0.130314,0.490322,0.147398,27.454558,11.023311,-35.267124,,0.578722,0.296490,0.301248,-0.697441
1668006777553515,-7.650341,-3.920507,11.353582,-0.911062,0.606696,-0.033967,29.248946,1.147145,-34.730361,,-0.963064,0.022579,-0.263925,0.048383,-2.697314,3.704676,8.200939,-0.318470,0.710481,1.854720,23.042633,6.001205,-42.911931,,0.937340,0.205757,0.073596,-0.271370,-11.176445,-1.291974,-1.527427,-1.543847,0.170727,-0.080200,63.927427,-15.371010,-42.493947,,0.038485,-0.730862,0.007667,0.681396,-6.775146,-1.196324,7.532002,-0.136724,0.553352,0.143128,27.552158,11.035411,-35.096124,,0.578517,0.297789,0.302767,-0.696399
1668006777561327,-6.553741,-4.264907,10.203782,-0.745312,0.610566,-0.086577,29.323346,1.281745,-34.550461,,-0.962343,0.025193,-0.266374,0.048015,-2.602114,3.735976,8.234139,-0.382470,0.758331,1.902240,23.414233,5.883005,-42.834831,,0.939375,0.205701,0.075213,-0.263828,-11.684945,-1.537874,-1.474727,-1.477057,0.175327,-0.006600,63.754727,-14.673810,-42.493947,,0.034167,-0.731523,0.003769,0.680949,-6.787246,-1.196224,7.580802,-0.136724,0.614232,0.134578,27.637758,10.950011,-34.913024,,0.578214,0.299242,0.304430,-0.695302
1668006777569140,-7.283841,-1.512907,9.771982,-0.529212,0.703856,0.025163,29.529746,1.304445,-34.376361,,-0.961556,0.026860,-0.269140,0.047459,-2.455114,3.766276,8.267839,-0.446880,0.813981,1.929040,23.833333,5.785305,-42.672131,,0.941412,0.205460,0.077074,-0.256105,-12.096345,-1.802874,-1.508027,-1.404677,0.117717,0.076160,63.536827,-14.039010,-42.520147,,0.029836,-0.731996,0.000292,0.680655,-6.726346,-1.049824,7.592902,-0.136734,0.682602,0.129238,28.003958,10.950211,-34.644524,,0.577811,0.300872,0.306253,-0.694132
1668006777576952,-8.149741,-0.890507,9.431882,-0.457282,0.688076,0.031653,29.578246,1.393145,-34.196461,,-0.960783,0.028253,-0.271832,0.046951,-2.352114,3.734976,8.323039,-0.512850,0.865971,1.954710,24.328433,5.557705,-42.489031,,0.943446,0.205023,0.079165,-0.248211,-12.217545,-1.806974,-1.427627,-1.335707,-0.022063,0.134750,63.387027,-13.430510,-42.663747,,0.025545,-0.732067,-0.002851,0.680747,-6.750846,-1.098724,7.495302,-0.145274,0.754152,0.121768,28.187058,11.133111,-34.571224,,0.577307,0.302665,0.308265,-0.692880
1668006777584765,-7.398341,-0.096907,8.723782,-0.414412,0.553466,0.081373,29.738746,1.487545,-34.022361,,-0.960159,0.029456,-0.274014,0.046286,-2.322314,3.648976,8.439739,-0.577460,0.926741,1.993600,24.785533,5.344805,-42.305931,,0.945482,0.204403,0.081507,-0.240085,-11.795845,-1.578074,-1.022027,-1.316407,-0.254083,0.173900,63.159527,-12.870410,-42.958547,,0.021202,-0.731499,-0.005853,0.681487,-6.933746,-1.159724,7.373202,-0.158094,0.823592,0.124978,28.455658,11.133111,-34.388024,,0.576738,0.304619,0.310462,-0.691515
1668006777592577,-6.167741,-0.171007,8.164582,-0.429302,0.475726,0.100133,29.858946,1.553545,-33.839261,,-0.959614,0.030709,-0.275907,0.045526,-2.338014,3.588476,8.583339,-0.648850,0.998941,2.055000,25.280633,5.158805,-41.974331,,0.947533,0.203591,0.084127,-0.231634,-10.970445,-1.606574,-0.502827,-1.326307,-0.568973,0.165350,62.718327,-12.267510,-43.350947,,0.016845,-0.730070,-0.008932,0.683105,-6.921646,-1.123024,7.336602,-0.169844,0.889812,0.134588,28.736358,11.047711,-34.119524,,0.576122,0.306734,0.312824,-0.690028
1668006777600390,-5.395141,-0.631307,8.040682,-0.429732,0.457516,0.140193,29.993546,1.562545,-33.659361,,-0.959090,0.031924,-0.277735,0.044611,-2.380914,3.456176,8.757639,-0.734730,1.068031,2.123920,25.811933,5.040705,-41.818631,,0.949610,0.202528,0.087018,-0.222825,-10.127545,-1.568374,-0.047627,-1.340997,-0.767283,0.122460,62.179327,-11.721410,-43.811547,,0.012554,-0.728086,-0.012187,0.685262,-6.982646,-1.086524,7.202302,-0.190154,0.954962,0.135658,29.004958,11.060011,-33.863124,,0.575445,0.308976,0.315382,-0.688426
1668006777608202,-4.922841,-1.343407,7.992582,-0.385742,0.471066,0.191903,30.042146,1.585145,-33.511061,,-0.958560,0.032914,-0.279611,0.043552,-2.411214,3.315976,8.940739,-0.827710,1.123961,2.189290,26.330533,4.878005,-41.584731,,0.951708,0.201173,0.090138,-0.213675,-9.527145,-1.288874,0.066373,-1.362337,-0.665193,0.072470,61.621427,-11.184310,-44.191147,,0.008343,-0.726347,-0.015636,0.687098,-7.055846,-1.196324,7.104702,-0.218984,1.009442,0.142068,29.285758,11.157611,-33.606824,,0.574744,0.311303,0.318127,-0.686699
1668006777616015,-5.167941,-2.340807,7.973982,-0.292892,0.505396,0.227583,30.202546,1.599445,-33.377161,,-0.958005,0.033513,-0.281602,0.042463,-2.491314,3.181676,9.179539,-0.918450,1.159241,2.242820,26.926733,4.759905,-41.239031,,0.953811,0.199508,0.093413,-0.204245,-9.460445,-1.175774,-0.157527,-1.365067,-0.401073,0.028160,61.252227,-10.620910,-44.374247,,0.004258,-0.725290,-0.019210,0.688161,-7.080446,-1.172024,7.031302,-0.243564,1.069272,0.151688,29.652058,11.243011,-33.338224,,0.574014,0.313743,0.321055,-0.684834
1668006777623827,-6.139841,-3.094007,8.001982,-0.159902,0.521216,0.217133,30.319646,1.468145,-33.153861,,-0.957443,0.033622,-0.283628,0.041562,-2.561114,3.047476,9.435839,-0.992740,1.171291,2.301950,27.539933,4.588005,-40.937731,,0.955909,0.197577,0.096737,-0.194536,-9.790945,-1.017674,-0.386827,-1.351337,-0.201473,0.011180,61.037627,-9.937010,-44.534447,,0.000272,-0.724746,-0.022790,0.688638,-7.263446,-1.318524,6.811702,-0.279884,1.137602,0.163438,30.005958,11.255311,-33.081824,,0.573262,0.316293,0.324210,-0.682801
1668006777631640,-7.122741,-3.350707,8.196582,-0.007332,0.479406,0.167273,30.445246,1.451245,-33.059461,,-0.956935,0.033222,-0.285464,0.041010,-2.575714,2.875976,9.655139,-1.068680,1.154151,2.341990,27.946233,4.337005,-40.656931,,0.957992,0.195341,0.100013,-0.184637,-10.117845,-0.823574,-0.594027,-1.346437,-0.121773,0.010470,60.827927,-9.168310,-44.605847,,-0.003691,-0.724396,-0.026359,0.688870,-7.361046,-1.525924,6.701802,-0.320464,1.183532,0.186948,30.286858,11.352911,-32.642324,,0.570755,0.319761,0.326699,-0.682099
1668006777639452,-7.325741,-2.501707,8.306782,0.153168,0.370856,0.125873,30.471146,1.356745,-32.973961,,-0.956559,0.032286,-0.286862,0.040777,-2.510814,2.618676,9.871939,-1.137720,1.104411,2.319880,28.492233,4.198305,-40.376131,,0.960019,0.192780,0.103158,-0.174811,-10.367145,-0.822074,-0.977827,-1.348867,-0.149863,0.023710,60.455527,-8.585910,-44.677947,,-0.007699,-0.723950,-0.029895,0.689160,-7.397746,-1.525924,6.677402,-0.345034,1.218782,0.218998,30.652958,11.450511,-32.288424,,0.570106,0.322449,0.330118,-0.679727
1668006777647265,-6.976041,-1.095807,8.285582,0.269918,0.252596,0.110343,30.562346,1.245445,-32.937061,,-0.956325,0.030950,-0.287797,0.040717,-2.351114,2.282276,10.054539,-1.162530,1.033741,2.250320,29.037633,4.035705,-40.030431,,0.961935,0.190028,0.106096,-0.165269,-10.663945,-0.889674,-1.222827,-1.354357,-0.233903,0.069460,60.179427,-8.094010,-44.900647,,-0.011856,-0.723263,-0.033314,0.689666,-7.446646,-1.513724,6.665102,-0.370674,1.251902,0.254248,30.933858,11.365211,-32.019724,,0.567785,0.326061,0.332789,-0.678643
1668006777655077,-6.740441,-0.065107,8.276582,0.327588,0.166606,0.138783,30.616146,1.110845,-32.982961,,-0.956196,0.029380,-0.288403,0.040606,-2.103014,2.002476,10.216139,-1.153170,0.959781,2.166400,29.423333,3.917605,-39.803431,,0.963719,0.187208,0.108803,-0.156083,-10.848545,-0.932474,-1.500327,-1.359517,-0.255653,0.131000,59.826927,-7.482210,-44.998247,,-0.016195,-0.722503,-0.036571,0.690210,-7.580846,-1.537924,6.421002,-0.399524,1.295692,0.286288,31.300058,11.462711,-31.592524,,0.565536,0.329767,0.335573,-0.677358
1668006777662890,-7.015041,0.316593,8.227982,0.350348,0.085706,0.182903,30.638846,1.062245,-32.888461,,-0.956166,0.027687,-0.288708,0.040346,-1.825214,1.866776,10.309939,-1.142830,0.895011,2.089880,29.839333,3.819905,-39.620331,,0.965379,0.184337,0.111304,-0.147223,-10.944345,-0.862574,-1.706627,-1.355297,-0.275333,0.196650,59.454427,-6.959010,-45.118847,,-0.020702,-0.721677,-0.039630,0.690784,-7.702946,-1.318424,6.274602,-0.447604,1.335212,0.312988,31.666358,11.475011,-31.238424,,0.563383,0.333503,0.338521,-0.675854
1668006777670702,-6.929641,0.183493,8.090282,0.346098,-0.014504,0.207793,30.701646,0.882345,-32.874361,,-0.956249,0.025999,-0.288641,0.039977,-1.507314,1.685576,10.364539,-1.126980,0.841991,2.013740,30.204633,3.657305,-39.298031,,0.966918,0.181445,0.113643,-0.138680,-10.929445,-0.794974,-1.697427,-1.379977,-0.342113,0.253860,59.155527,-6.458210,-45.302047,,-0.025442,-0.720655,-0.042587,0.691516,-7.800546,-1.379624,6.238002,-0.512744,1.367262,0.337558,32.118058,11.572711,-30.799024,,0.561341,0.337215,0.341657,-0.674131
1668006777678515,-6.250941,-0.156807,8.116982,0.334618,-0.090544,0.211343,30.721046,0.708245,-33.008861,,-0.956414,0.024361,-0.288291,0.039574,-1.186914,1.459476,10.404139,-1.085270,0.812901,1.938450,30.685633,3.539105,-39.070931,,0.968317,0.178646,0.115893,-0.130449,-10.797545,-0.706274,-1.494327,-1.422077,-0.426753,0.291170,58.740527,-5.849610,-45.485147,,-0.030414,-0.719382,-0.045542,0.692452,-7.849446,-1.574724,6.225802,-0.561884,1.404652,0.370678,32.581858,11.670311,-30.457124,,0.561068,0.340107,0.345780,-0.670795
1668006777686327,-5.547741,-0.392907,8.247982,0.341918,-0.112744,0.224213,30.752146,0.525145,-33.008861,,-0.956605,0.022686,-0.287857,0.039129,-0.795414,1.264676,10.385039,-1.020710,0.809141,1.869380,31.145533,3.441505,-38.813631,,0.969560,0.176044,0.118136,-0.122502,-10.622545,-0.592174,-1.077427,-1.467767,-0.475503,0.324770,58.295927,-5.335510,-45.642047,,-0.035612,-0.717951,-0.048521,0.693486,-7.922546,-1.562524,6.225702,-0.606734,1.452702,0.414468,32.948058,11.767911,-30.017724,,0.560882,0.343074,0.350053,-0.667214
1668006777694140,-5.122941,-0.503707,8.373282,0.372728,-0.090054,0.256243,30.686146,0.367945,-33.031561,,-0.956774,0.020856,-0.287504,0.038601,-0.482414,1.109376,10.357739,-0.966710,0.808841,1.816700,31.520033,3.278905,-38.467931,,0.970668,0.173609,0.120380,-0.114769,-10.412545,-0.485874,-0.615427,-1.501217,-0.441943,0.352800,57.800527,-4.857610,-45.779847,,-0.040973,-0.716582,-0.051514,0.694389,-7.825146,-1.538024,6.115702,-0.654824,1.490102,0.462528,33.399758,11.780111,-29.578224,,0.560811,0.346086,0.354455,-0.663383
1668006777701952,-5.387641,-0.496507,8.481682,0.421648,-0.047604,0.298333,30.677246,0.256545,-33.094261,,-0.956902,0.018789,-0.287304,0.037974,-0.266614,1.018576,10.342639,-0.910260,0.822391,1.790550,31.864833,3.095805,-38.305831,,0.971652,0.171370,0.122660,-0.107144,-10.245845,-0.522574,-0.293527,-1.523697,-0.365013,0.363870,57.385427,-4.285310,-45.985247,,-0.046408,-0.715392,-0.054548,0.695042,-8.093546,-1.403924,5.810602,-0.726394,1.538152,0.496708,33.863558,11.792411,-29.041124,,0.560833,0.349097,0.359085,-0.659284
1668006777709765,-5.897741,-0.334907,8.440482,0.467818,-0.026774,0.330323,30.696646,0.028045,-33.097461,,-0.957009,0.016511,-0.287176,0.037281,-0.145514,1.010276,10.311839,-0.844210,0.862471,1.792440,32.271533,2.912605,-38.078231,,0.972505,0.169388,0.125055,-0.099510,-10.143445,-0.572274,-0.156027,-1.529557,-0.284953,0.355380,56.990027,-3.699610,-46.011547,,-0.051819,-0.714388,-0.057634,0.695444,-8.154546,-1.574824,5.615302,-0.826804,1.574472,0.531978,34.242058,11.890011,-28.516124,,0.561004,0.352016,0.363987,-0.654884
1668006777717577,-5.797541,0.153093,8.177682,0.491068,-0.031324,0.343723,30.724546,-0.280555,-33.129161,,-0.957120,0.014132,-0.287027,0.036563,-0.103514,1.096776,10.210239,-0.789650,0.907041,1.783930,32.633833,2.664605,-37.800431,,0.973231,0.167615,0.127595,-0.091899,-10.094645,-0.683974,-0.035727,-1.513247,-0.236083,0.337710,56.628527,-3.198810,-46.082947,,-0.057123,-0.713488,-0.060733,0.695689,-8.215746,-1.696824,5.407802,-0.924014,1.603302,0.590718,34.693658,11.902311,-27.905824,,0.561387,0.354859,0.369100,-0.650142
1668006777725390,-5.127841,0.701193,7.922782,0.480348,-0.026454,0.344943,30.698146,-0.486355,-33.169261,,-0.957219,0.011790,-0.286895,0.035829,-0.097614,1.225176,10.041739,-0.753250,0.928911,1.738380,33.040633,2.386705,-37.593931,,0.973841,0.165954,0.130227,-0.084458,-9.999945,-0.788374,0.026273,-1.498457,-0.208303,0.318200,56.210227,-2.613210,-46.082947,,-0.062324,-0.712635,-0.063850,0.695838,-8.447446,-1.769924,5.249002,-1.053304,1.635342,0.656948,35.157658,12.012111,-27.380824,,0.562037,0.357576,0.374498,-0.644984
1668006777733202,-4.528341,0.974893,7.807782,0.442398,0.019136,0.343223,30.801046,-0.706355,-33.106461,,-0.957260,0.009587,-0.286936,0.035060,-0.069814,1.294476,9.905039,-0.725270,0.918691,1.648740,33.412233,2.180205,-37.271631,,0.974348,0.164341,0.132861,-0.077374,-9.737645,-0.721174,0.100973,-1.490197,-0.186563,0.294180,55.832127,-2.135310,-46.060047,,-0.067427,-0.711810,-0.067014,0.695908,-8.264446,-1.586724,4.919502,-1.226354,1.647102,0.710328,35.621358,12.024411,-26.758324,,0.563008,0.359997,0.380257,-0.639397
1668006777741015,-4.416441,1.053793,7.842082,0.404578,0.100386,0.353393,30.757646,-0.840355,-33.083761,,-0.957204,0.007502,-0.287285,0.034214,-0.033214,1.352576,9.838639,-0.686390,0.893231,1.539410,33.756933,1.932205,-36.970331,,0.974754,0.162803,0.135449,-0.070737,-9.336245,-0.727374,0.093473,-1.484147,-0.193263,0.259140,55.565127,-1.589310,-46.023747,,-0.072419,-0.710934,-0.070256,0.695982,-8.276946,-1.123824,4.724302,-1.467814,1.681302,0.739198,35.999958,12.219611,-26.147724,,0.564295,0.361990,0.386625,-0.633289
1668006777748827,-4.587541,1.043593,7.775382,0.367208,0.179096,0.366963,30.856846,-1.108955,-33.021061,,-0.957056,0.005531,-0.287932,0.033277,-0.005814,1.404376,9.743439,-0.652600,0.869511,1.434570,34.163633,1.728605,-36.624631,,0.975073,0.161324,0.137998,-0.064529,-8.895245,-0.604374,0.078273,-1.483447,-0.230773,0.222040,55.212527,-0.999710,-46.072247,,-0.077315,-0.709920,-0.073585,0.696146,-8.716046,-2.344124,4.834102,-1.742224,1.738962,0.801168,36.475958,12.231911,-25.354424,,0.565984,0.363580,0.393674,-0.626492
1668006777756640,-4.630641,0.874893,7.771882,0.321758,0.240986,0.345693,31.008346,-1.332155,-32.998361,,-0.956830,0.003746,-0.288814,0.032370,0.000000,1.388176,9.652139,-0.627300,0.836531,1.337690,34.461033,1.545405,-36.397531,,0.975326,0.159873,0.140470,-0.058720,-8.533245,-0.452274,0.175073,-1.487517,-0.243323,0.183430,54.820427,-0.342610,-45.986747,,-0.082118,-0.708834,-0.077027,0.696331,-8.679746,-2.856224,4.846202,-1.888604,1.781692,0.917608,37.025358,12.341711,-24.731624,,0.568038,0.365093,0.400971,-0.619082
1668006777764452,-4.869941,0.975993,7.880982,0.282548,0.299726,0.298083,31.099546,-1.449255,-32.935561,,-0.956527,0.002154,-0.289918,0.031597,-0.018514,1.351576,9.640939,-0.598120,0.791281,1.250760,34.717333,1.362305,-36.140231,,0.975527,0.158470,0.142812,-0.053286,-8.261745,-0.350774,0.226273,-1.497937,-0.193563,0.140860,54.467927,0.181090,-45.898047,,-0.086816,-0.707842,-0.080628,0.696362,-9.082346,-2.441624,4.577602,-2.070184,1.822272,1.021198,37.501358,12.451511,-23.852924,,0.570467,0.366419,0.408598,-0.611025
1668006777772265,-5.427341,1.359993,7.905582,0.226668,0.340326,0.233143,31.153246,-1.600655,-32.912861,,-0.956166,0.000840,-0.291179,0.031003,-0.070814,1.296376,9.625339,-0.558210,0.749711,1.166370,34.973733,1.179205,-35.868731,,0.975675,0.157158,0.145034,-0.048218,-8.141445,-0.302474,0.240873,-1.523597,-0.118503,0.103110,54.098727,0.852190,-45.780747,,-0.091456,-0.707008,-0.084427,0.696166,-9.168246,-2.649224,4.248102,-2.296654,1.841502,1.120558,37.965358,12.463811,-23.144724,,0.573346,0.367396,0.416611,-0.602271
1668006777780077,-5.604341,1.341893,7.779582,0.157088,0.333826,0.174073,31.175946,-1.717755,-32.801461,,-0.955801,-0.000147,-0.292422,0.030550,-0.094714,1.328176,9.573039,-0.496810,0.711001,1.086040,35.230133,0.996105,-35.590931,,0.975763,0.156023,0.147143,-0.043513,-8.115545,-0.169074,0.212273,-1.558407,-0.059293,0.058870,53.857827,1.441790,-45.583647,,-0.096048,-0.706281,-0.088460,0.695784,-9.863446,-3.015424,4.126102,-2.512384,1.860702,1.228428,38.526858,12.488311,-22.265824,,0.576664,0.368051,0.424951,-0.592801
1668006777787890,-5.906141,1.424293,7.644282,0.085338,0.328026,0.131803,31.241946,-1.820655,-32.644361,,-0.955436,-0.000817,-0.293651,0.030173,-0.097614,1.389176,9.502739,-0.432770,0.667671,1.001320,35.421533,0.748105,-35.384331,,0.975796,0.155072,0.149124,-0.039192,-8.139045,-0.133674,0.139073,-1.584747,-0.064043,0.012190,53.602927,2.147990,-45.315047,,-0.100584,-0.705489,-0.092689,0.695397,-9.571446,-3.308224,4.150602,-2.713224,1.840412,1.351288,39.002958,12.683411,-21.386824,,0.580484,0.368347,0.433460,-0.582641
1668006777795702,-5.655841,1.324293,7.653082,-0.002772,0.301956,0.072483,31.273646,-1.780555,-32.581561,,-0.955092,-0.001087,-0.294793,0.029916,-0.162614,1.385276,9.420239,-0.369740,0.616321,0.905870,35.731633,0.674305,-35.201231,,0.975787,0.154295,0.150954,-0.035303,-8.136645,-0.267974,0.088773,-1.607457,-0.121593,-0.017690,53.305227,2.782790,-45.069447,,-0.105117,-0.704492,-0.097035,0.695144,-10.864346,-3.405824,4.345802,-2.919334,1.833962,1.479438,39.466858,12.622411,-20.581224,,0.584783,0.368304,0.442151,-0.571737
1668006777803515,-5.277641,1.191393,7.764682,-0.072722,0.292786,0.019263,31.385046,-1.843355,-32.558861,,-0.954751,-0.001034,-0.295908,0.029776,-0.294414,1.453676,9.344039,-0.292920,0.578331,0.827900,35.872233,0.467305,-35.083131,,0.975725,0.153758,0.152673,-0.031779,-8.174245,-0.415374,0.110773,-1.629817,-0.178023,-0.028970,53.015227,3.394590,-44.912547,,-0.109699,-0.703300,-0.101446,0.695013,-10.363146,-3.320124,4.199102,-3.093494,1.732492,1.587328,40.016258,12.634611,-19.702024,,0.589621,0.367744,0.450750,-0.560300
1668006777811327,-5.507241,1.141393,7.849182,-0.132452,0.315366,-0.016757,31.542246,-1.820655,-32.473461,,-0.954379,-0.000718,-0.297114,0.029702,-0.496614,1.551276,9.224439,-0.215000,0.551721,0.768510,36.010333,0.198705,-34.920531,,0.975611,0.153476,0.154314,-0.028542,-8.273845,-0.601974,0.149773,-1.648767,-0.208163,-0.017170,52.622827,3.967390,-44.803947,,-0.114376,-0.701991,-0.105863,0.694923,-9.180446,-2.880724,3.894202,-3.270804,1.681272,1.668468,40.492258,12.573611,-18.713424,,0.594838,0.366719,0.459392,-0.548310
1668006777819140,-6.225741,0.523793,8.087382,-0.194852,0.314866,-0.061487,31.585546,-1.731955,-32.362061,,-0.954001,-0.000118,-0.298326,0.029721,-0.818414,1.667576,9.136539,-0.148640,0.519031,0.717030,36.178333,0.004405,-34.737431,,0.975460,0.153412,0.155852,-0.025560,-8.468345,-0.794374,0.152073,-1.664937,-0.213343,0.010150,52.295727,4.630290,-44.606147,,-0.119175,-0.700640,-0.110249,0.694798,-10.168646,-2.527024,3.906302,-3.542134,1.696172,1.705838,41.053758,12.500411,-17.736824,,0.600341,0.365068,0.468481,-0.535576
